Order Number at CW;Article Number;Order Line Number;Material;Material;Route;Route;Route Serial Number;Timestamp for Picking;Box number;Area;Station;Number of lots-white;Number of lots-Green;No. of picks;Quantity
154546;5417250833;2;1000427279;LOAD SWITCH HANDLE 194L-HE6A-325;2R;2R;84;17:21:38;200012922;28;20;0;1;1;1
154546;5417252035;3;1000427321;LOAD SWITCH OPERATING SHAFT 194L-G3195;2R;2R;84;17:21:38;200012922;29;20;0;1;1;1
154546;5417252433;4;1000227674;METRIC ABS ENCLOSURE 194L-G3573M;2R;2R;84;17:21:38;200012922;28;20;0;1;1;1
154546;813103123;6;1000223824;116 M20 LGR PA LOCKNUT;2R;2R;84;17:21:38;200012922;25;20;0;1;1;2
154546;813103204;5;1000389514;V-TEC VM20 LGR CABLE GLAND;2R;2R;84;17:21:38;200012922;25;20;0;1;1;2
154547;823100022;1;1000002339;ANALOGUE DAILY TIME SWITCH 1 CH.;3V;3V;17;15:35:23;200006432;25;8;0;1;1;4
154548;5437606166;3;1000448421;MOUNTING PLATE FLAT TYPE MP FL DD;3T;3T;39;15:14:20;200060254;28;20;0;5;1;16
154548;8037306672;1;1000071238;COUPLING 22 HDG;3T;3T;39;15:14:20;200060254;21;20;0;5;1;50
154548;8037314363;2;1000721456;PROFILE CLAMP 42 HDG;3T;3T;39;15:07:40;200087005;21;20;0;5;1;100
154548;897103437;4;1000047747;HAMMER DRILL SDS-PLUS 5,5X100/160M;3T;3T;39;15:14:20;200060254;28;20;0;5;1;10
154549;2052030026;1;1000008993;PHILIPS MST SON-T PIA PLUS 70W/220 E27;4A;4A;18;14:54:45;200061974;28;18;0;4;1;36
154550;7512404045;1;1000089072;FILTERFAN 85M3/H 230V IP54;5A;5A;47;15:16:02;200053556;28;14;0;1;1;2
154550;7512404375;2;1000088962;OUTLET GRID CUT-OUT 125X125MM;5A;5A;47;15:16:02;200053556;28;14;0;1;1;2
154551;1017050291;1;1000395182;UK OPUS74 STIKK 2P+J LGRAA;5K;5K;19;15:05:20;200027356;21;12;0;1;1;40
154552;7613020519;4;1000069637;GLAND M25 (11-16) BRASS;5K;5K;2;16:10:09;200083790;28;12;0;1;1;20
154552;7613023037;5;1000075244;LOCK NUT M25 BRASS;5K;5K;2;16:10:09;200083790;21;12;0;1;1;20
154552;7921056767;3;1000224466;INITI-/ACTUATOR TERMDLD 2.5 DB - 1784;5K;5K;2;16:10:09;200083790;28;12;0;1;1;5
154552;7921058590;1;1000206227;End-and partition plateAP DLI2.5 DB;5K;5K;2;16:10:09;200083790;27;12;0;1;1;10
154552;7921138012;2;1000001653;END BRACKET         EW35;5K;5K;2;16:10:09;200083790;25;12;0;1;1;15
154553;839103495;2;1000315832;Knock-in anchor M10X50 without collar;6Q;6Q;11;15:33:19;200066784;25;20;0;2;1;50
154553;839103505;3;1000315833;Knock-in anchor M12X60 without collar;6Q;6Q;11;15:33:19;200066784;27;20;0;2;1;50
154553;839124092;1;1000078255;HEX WOOD SCREW M8,0X80 ZP;6Q;6Q;11;15:11:13;200068492;28;20;0;2;1;100
154553;897206758;6;1000748574;STONE DRILL BIT 8X120 MM;6Q;6Q;11;15:33:19;200066784;27;20;0;2;1;1
154553;897206774;4;1000748576;STONE DRILL BIT 10X120 MM;6Q;6Q;11;15:33:19;200066784;27;20;0;2;1;1
154553;897206790;5;1000748578;STONE DRILL BIT 12X150 MM;6Q;6Q;11;15:33:19;200066784;27;20;0;2;1;1
154554;821101528;1;1000043614;ENDTERMINAL YELLOW 6.0MM/12.0;5K;5K;63;14:48:42;200050620;28;12;1;0;1;200
154555;1297104763;7;1000029625;SCREWDRIVER ERGO VDE 0,5X3,0X100;9U;9U;Not assigned;15:50:38;200064641;21;23;0;2;1;5
154555;1297104776;6;1000008462;SCREWDRIVER ERGO VDE 0,6X3,5X100;9U;9U;Not assigned;15:50:38;200064641;28;23;0;2;1;5
154555;1297104802;9;1000014393;SCREWDRIVER ERGO VDE 1,2X6,5X150;9U;9U;Not assigned;15:50:38;200064641;28;23;0;2;1;2
154555;1297105063;10;1000080161;SCREWDRIVER VDE PZ1X75;9U;9U;Not assigned;15:50:38;200064641;21;23;0;2;1;2
154555;2921601900;1;1000416827;CU TUBE TERMINAL TYPE DIN CU 70 M10;9U;9U;Not assigned;15:50:38;200064641;29;23;0;2;1;12
154555;7517803104;12;1000077313;PUSHBUTTON OPERATOR HEAD ZB4BA2;9U;9U;Not assigned;15:50:38;200064641;29;23;0;2;1;2
154555;7517805364;11;1000003044;PILOT LIGHT HEAD GREEN;9U;9U;Not assigned;15:50:38;200064641;29;23;0;2;1;3
154555;7613020661;4;1000474053;CABLE GL. PERF. BR   M20 5-13;9U;9U;Not assigned;15:50:38;200064641;28;23;0;2;1;10
154555;7613020739;5;1000474060;CABLE GLAND PERFECT BRASS M25 14-21;9U;9U;Not assigned;15:50:38;200064641;28;23;0;2;1;3
154555;822003405;2;1000474762;INDUSTR. RELAY 10A, 3CO, 12VDC LED;9U;9U;Not assigned;15:50:38;200064641;28;23;0;2;1;25
154555;9497900989;8;1000619330;DIAGONAL CUTTING NIPPERS;9U;9U;Not assigned;15:50:38;200064641;27;23;0;2;1;1
154556;1017036736;1;1000394460;UK FUGA STIKK DOBB M/AFB. HVID;82;82;Not assigned;15:42:54;200056743;25;14;1;0;1;1
154556;1017039872;4;1000394635;2 ROCKERS AND COVER FOR 2 WAY, GREY;82;82;Not assigned;15:42:54;200056743;28;14;1;0;1;1
154556;1017054653;2;1000661198;2X2 WAY SW 16A, 250V, FUGA, LG;82;82;Not assigned;15:42:54;200056743;27;14;1;0;1;1
154556;1017054679;3;1000661200;2X1 WAY SW (P5) 16A, 250V, FUGA, WHITE;82;82;Not assigned;15:42:54;200056743;21;14;1;0;1;1
154557;1028004281;2;1000395688;UK HYBRIDSTIKPROP PINDJOR/DK LGRAA;9V;9V;Not assigned;15:05:30;200073523;25;23;1;1;1;4
154557;1028007398;1;1000395699;UK STIKPROP RUND M/J VINK.090 HVID;9V;9V;Not assigned;15:05:30;200073523;25;23;1;1;1;2
154558;5497008005;4;1000465910;AEROSOL THRDG OIL-12 CANS;8G;8G;71;15:02:34;200041068;28;18;1;4;1;1
154558;839122007;2;1000050380;COMBI SCREW PH PZ/EQUAL M4,15X13;8G;8G;71;15:02:34;200041068;27;18;1;4;1;200
154558;839122010;3;1000017791;COMBI SCREW PH PZ/EQUAL M4,15X19;8G;8G;71;14:51:22;200063451;27;18;1;4;1;200
154559;206246040;2;1000375824;PVC ELBOW 90. 40 MM;9H;9H;Not assigned;15:21:55;200083105;27;23;0;1;1;20
154559;206246189;3;1000375838;PVC TEE 40 MM;9H;9H;Not assigned;15:21:55;200083105;27;23;0;1;1;10
154559;206246422;4;1000375862;PVC CONN.MF. 1.1/4- 40MM;9H;9H;Not assigned;15:21:55;200083105;27;23;0;1;1;10
154559;206246765;5;1000375892;CLAMP 40MM;9H;9H;Not assigned;15:21:55;200083105;28;23;0;1;1;10
154559;5497553437;1;1000467830;HOLE SAW 75 MM BI METAL;9H;9H;Not assigned;15:21:55;200083105;27;23;0;1;1;1
154559;802004026;6;1000387921;"1/2"" ELBOW 90° F/M EQUAL BRASS DZR";9H;9H;Not assigned;15:21:55;200083105;28;23;0;1;1;20
154559;9278634102;7;1000441055;AIR STREAM OPERATED DAMPER CAR125;9H;9H;Not assigned;15:21:55;200083105;27;23;0;1;1;1
154560;2239015013;4;1000408035;CABLE TIE T18L 205X2,5 (W) BK;3F;3F;7;15:37:50;200054302;28;10;1;3;1;400
154560;839101549;5;1000745224;CABLE TIE, BLACK, UV RESISTANT, 7,6X368M;3F;3F;7;15:08:46;200065981;21;10;1;3;1;350
154560;9494000154;1;1000484469;BATTERY SUPERLIFE R6-4B AA;3F;3F;7;15:37:50;200054302;27;10;1;3;1;12
154560;9897003046;3;1000484482;MARKER SIGN YELLOW 128X15/80X15MM;3F;3F;7;14:50:22;200005655;29;10;1;3;1;100
154561;201132120;11;1000371986;"3/4""X1/2"" REDUCING BUSH BLACK";2E;2E;68;15:52:57;200082405;28;14;0;3;1;10
154561;204205355;10;1000375345;"15 X 3/4"" X403 ELBOW CXFI";2E;2E;68;15:52:57;200082405;27;14;0;3;1;5
154561;204206370;8;1000375434;10MM SX301 C/P COUPLER CXC;2E;2E;68;15:52:57;200082405;27;14;0;3;1;5
154561;204206448;9;1000375441;18MM SX323 STOP END;2E;2E;68;15:52:57;200082405;27;14;0;3;1;20
154561;240120449;4;1000173463;RAV PN10 20/2,3 2-WAY/8 INT.THR STRAIGHT;2E;2E;68;15:52:57;200082405;27;14;0;3;1;2
154561;240122492;5;1000173453;FJVR VALVE DN15 STRAIGHT;2E;2E;68;15:52:57;200082405;28;14;0;3;1;2
154561;240122531;6;1000173492;FJVR - THERMOSTAT 10-80;2E;2E;68;15:52:57;200082405;28;14;0;3;1;6
154561;243025075;3;1000383339;SAFETY VALVE DN20 SL/SL 10 BAR;2E;2E;68;15:52:57;200082405;28;14;0;3;1;5
154561;274005035;14;1000386000;CARTRIDGE;2E;2E;68;15:52:57;200082405;27;14;0;3;1;2
154561;274005064;13;1000386003;X-SEALING SET;2E;2E;68;15:52:57;200082405;27;14;0;3;1;2
154561;802004026;7;1000387921;"1/2"" ELBOW 90° F/M EQUAL BRASS DZR";2E;2E;68;15:52:57;200082405;28;14;0;3;1;20
154561;802033589;12;1000695307;BOTTOM VALVE;2E;2E;68;15:52:57;200082405;28;14;0;3;1;2
154562;818100312;1;1000316803;SAFETY SWITCH IP54 25A 3P+N+PE;6F;6F;14;15:12:40;200017893;25;14;0;1;1;1
154562;822001025;2;1000316834;RCBO C 10/0,03/3P+N 6KA;6F;6F;14;15:12:40;200017893;21;14;0;1;1;1
154563;1017059373;4;1000745865;FUGA AIR-TIGHT FMB 1M BLUE;3A;3A;45;15:58:39;200076973;25;16;0;2;1;1
154563;1017059409;3;1000745868;FUGA AIR-TIGHT FMB 2½M BLUE;3A;3A;45;15:58:39;200076973;25;16;0;2;1;1
154563;5421817547;5;1000592403;COMPACT SPLICING CONNECTORS 5-CONDUCTOR;3A;3A;45;15:58:39;200076973;21;16;0;2;1;25
154563;7936401103;6;1000480853;END CAP, LF 40060/61, PERL WHITE;3A;3A;45;15:58:39;200076973;21;16;0;2;1;2
154563;885100374;2;1000096919;SMOKE DETECTOR 230V 9V BATTERY;3A;3A;45;15:58:39;200076973;25;16;0;2;1;2
154565;1020007516;1;1000395446;UK LOFTDAASE PL55/16 F/PLADELOF;2A;2A;70;15:39:31;200052181;25;8;0;1;1;30
154566;5655020553;1;1000075407;OSRAM DULUX S G23 7W/840 2P;9H;9H;Not assigned;15:06:07;200028068;28;23;0;1;1;20
154566;5657017852;2;1000742024;PARATHOM PAR16 ADV 4,6W/830 GU10 36° 50W;9H;9H;Not assigned;15:06:07;200028068;27;23;0;1;1;1
154567;997542639;1;1000093610;KATI-BLITZ-COMPACT-SET 50 M;9H;9H;Not assigned;15:28:12;200007252;27;23;0;1;1;1
154567;997542710;2;1000393695;INITIAL BULB  M 5;9H;9H;Not assigned;15:28:12;200007252;29;23;0;1;1;1
154568;1017034372;2;1000394346;OUTL.2-P W/EARTH TURN.102J5012;4T;4T;69;15:47:12;200022327;25;18;1;1;1;1
154568;1017034482;3;1000394353;BASE F/OUTLET TURNABLE 102J5362;4T;4T;69;15:47:12;200022327;21;18;1;1;1;1
154568;5421505286;4;1000002975;JUNCTION BOX T 40 PURE WHITE;4T;4T;69;15:47:12;200022327;28;18;1;1;1;1
154569;6839000026;1;1000469262;INSULATING TAPE 15MMX10M WHITE;8S;8S;75;14:46:06;200062711;28;12;1;1;1;10
154569;6839000110;2;1000469270;INSULATING TAPE 38MMX10M BLACK;8S;8S;75;15:01:35;200082231;21;12;1;1;1;5
154569;8739010321;3;1000437643;TAPE PVC BLACK  15MMX10M;8S;8S;75;15:01:35;200082231;28;12;1;1;1;20
154570;204021283;2;1000374783;FPL-PX 602-20XR15  PEX 20X2.0;5N;5N;99;15:40:16;200068486;27;18;0;1;1;2
154570;204021348;1;1000374789;FPL-PX 601-20  PEX 20X2.0;5N;5N;99;15:40:16;200068486;27;18;0;1;1;6
154570;240027034;3;1000382725;ELBOW RADIATOR UNION DIN3842 1/2;5N;5N;99;15:40:16;200068486;28;18;0;1;1;1
154571;1028007453;2;1000395702;EXTENSION CORD WHITE   210A0263;9S;9S;Not assigned;15:35:34;200083883;29;23;1;1;1;10
154571;1028009972;1;1000395763;STIKPROP 2P FLAT VINKEL V1 HV;9S;9S;Not assigned;15:35:34;200083883;28;23;1;1;1;10
154571;3419700367;7;1000420067;FUSE BOX 25A TYTAN II;9S;9S;Not assigned;15:35:34;200083883;25;23;1;1;1;2
154571;825102484;4;1000106068;FUSE NH0 125 AMP 93142;9S;9S;Not assigned;15:35:34;200083883;28;23;1;1;1;18
154571;825102497;5;1000106069;FUSE NH0 160 AMP 93143;9S;9S;Not assigned;15:35:34;200083883;28;23;1;1;1;3
154571;825102785;6;1000106086;FUSE NH2 400 AMP 93171;9S;9S;Not assigned;15:35:34;200083883;28;23;1;1;1;3
154572;215052018;7;1000377316;VON ROLL COB.78-75 MM;9U;9U;Not assigned;15:15:36;200023020;27;23;1;2;1;1
154572;215220633;8;1000377742;BIS MENGERING A RING GA/SML DN70;9U;9U;Not assigned;15:15:36;200023020;27;23;1;2;1;2
154572;215220691;9;1000377745;BIS MENGERING I RING GA/SML DN70;9U;9U;Not assigned;15:15:36;200023020;28;23;1;2;1;2
154572;216127146;5;1000377876;PIPE, L: 250MM, D75MM.;9U;9U;Not assigned;15:15:36;200023020;27;23;1;2;1;1
154572;216127159;4;1000377877;PIPE, L: 500MM, D75MM;9U;9U;Not assigned;15:15:36;200023020;27;23;1;2;1;1
154572;216127748;2;1000377936;BRANCH 87.5, 75/50MM;9U;9U;Not assigned;15:15:36;200023020;27;23;1;2;1;1
154572;216127816;1;1000377943;OBLIQUE BRANCH 45, 75/50MM;9U;9U;Not assigned;15:15:36;200023020;27;23;1;2;1;1
154572;216127942;16;1000377956;INCREASER ECCENTRIC, 50/75MM;9U;9U;Not assigned;15:15:36;200023020;27;23;1;2;1;1
154572;216128064;6;1000377967;DOUBLE COUPLING, 75MM;9U;9U;Not assigned;15:15:36;200023020;27;23;1;2;1;1
154572;217178217;15;1000379006;SOIL&WASTE CIRCEL CLAMP 40 WHITE;9U;9U;Not assigned;15:15:36;200023020;27;23;1;2;1;2
154572;218160978;12;1000236170;HTP BEND 88 DEGR 32MM W/1 SLEEVE WHITE;9U;9U;Not assigned;15:15:36;200023020;28;23;1;2;1;2
154572;218160981;14;1000236171;HTP BEND 88 DEGR 40MM W/1 SLEEVE WHITE;9U;9U;Not assigned;15:15:36;200023020;28;23;1;2;1;1
154572;218161090;11;1000236168;HTP BEND 45 DEGR 32MM W/1SLEEVE WHITE;9U;9U;Not assigned;15:15:36;200023020;28;23;1;2;1;2
154572;218161184;13;1000379141;HTP BEND 30 DEGR 40MM W/1 SLEEVE WHITE;9U;9U;Not assigned;15:15:36;200023020;28;23;1;2;1;2
154573;3039209934;1;1000417755;CABLE CLAMP M15 ONE LOBE-ZINC PLATED;9C;9C;Not assigned;15:06:23;200001577;21;23;0;5;1;800
154575;1017040531;4;1000394685;FRAME 68 SOFTLINE 2,5 MODUL STEEL METAL;5L;5L;28;15:39:52;200085239;28;14;1;1;1;1
154575;1999000796;3;1000405662;COVER FOR LAMP OUTLET 80MM WHITE;5L;5L;28;15:39:52;200085239;25;14;1;1;1;8
154575;5467502858;1;1000456382;IMPULSE SWITCH 1NO 10A/250V AC;5L;5L;28;15:39:52;200085239;27;14;1;1;1;1
154577;8037314363;4;1000721456;PROFILE CLAMP 42 HDG;4C;4C;72;15:01:52;200072678;21;20;0;6;1;10
154578;5450502632;1;1000455038;GLOW LAMP 24V 5W E14;2C;2C;57;15:10:53;200068480;29;12;1;0;1;1
154578;5450502836;2;1000455043;GLOW LAMP 24V 0.08A E14;2C;2C;57;15:10:53;200068480;29;12;1;0;1;1
154580;813103217;1;1000223708;V-TEC VM25 LGR CABLE GLAND;6F;6F;14;14:57:25;200051957;21;14;1;0;1;2
154583;7524700452;1;1000075060;LS PLAST 1NC1NO SA ROL XCKP2118P16;0E;0E;5;15:04:26;200040724;28;10;1;0;1;2
154584;1088003073;1;1000396270;IHC CONT. KODE DISPLAY IP55;28;28;Not assigned;14:55:31;200019313;27;14;1;0;1;1
154585;8792071750;1;1000437688;SCOTCH LOCK CONNECTOR RED 3WIRE;8P;8P;37;15:06:19;200090385;28;20;1;0;1;300
154586;3424009024;4;1000492707;SENSOR FM 1-CHANAL MASTER;3S;3S;1;15:25:52;200073373;27;14;0;3;1;2
154586;3424009040;3;1000492710;PRES SENSOR 360 FL S 230V;3S;3S;1;15:25:52;200073373;27;14;0;3;1;17
154586;3467001429;5;1000336736;FLUSH-MOUNTING BOX FOR SE41400/800;3S;3S;1;15:10:00;200023689;28;14;0;3;1;19
154586;3467601858;6;1000623506;PRES SENSOR DALI 360 FL M 230V;3S;3S;1;15:25:52;200073373;28;14;0;3;1;2
154586;3467601874;7;1000623507;PRES SENSOR DALI 360 FL S 230V;3S;3S;1;14:47:45;200063537;28;14;0;3;1;15
154586;5421510048;1;1000429931;PORCELAIN CONNECTORS 2X6Q;3S;3S;1;15:10:00;200023689;28;14;0;3;1;200
154586;5421510051;2;1000429932;PORCELAIN CONNECTORS 3X6Q;3S;3S;1;15:25:52;200073373;28;14;0;3;1;200
154587;1017026940;5;1000394203;UK FUGA/OPUS66 FJEDER T/TRYK- OG TRÆKAFB;3B;3B;82;17:24:40;200073572;28;18;0;4;1;20
154587;1017036338;4;1000394435;UK FUGA STIKK 2P M/J 1,5MOD HV;3B;3B;82;17:24:40;200073572;21;18;0;4;1;10
154587;1017039432;7;1000394597;UK FUGA RAMME 63 2MOD SOFT HVID;3B;3B;82;17:24:40;200073572;25;18;0;4;1;1
154587;1017042319;6;1000394733;UK FUGA RAMME 63 2X1M SOFT VAND HV;3B;3B;82;17:24:40;200073572;21;18;0;4;1;1
154587;1017055021;12;1000661288;ROCKER FOR SWITCH, WHITE;3B;3B;82;17:24:40;200073572;27;18;0;4;1;3
154587;1017056266;8;1000746009;FUGA TECHNICAL FIXING FRAME 1M;3B;3B;82;17:24:40;200073572;21;18;0;4;1;2
154587;1017056363;10;1000746057;FUGA FRAME 1M SOFT WHITE;3B;3B;82;17:24:40;200073572;25;18;0;4;1;2
154587;1017056363;9;1000746057;FUGA FRAME 1M SOFT WHITE;3B;3B;82;17:24:40;200073572;25;18;0;4;1;2
154587;1017058235;11;1000745999;FUGA SWITCH 1P (1) 16X, 250V W. LOOP INS;3B;3B;82;17:24:40;200073572;27;18;0;4;1;3
154587;1020007804;13;1000595990;FUGA LAMP OUTLET 5P, 1M WH;3B;3B;82;17:24:40;200073572;25;18;0;4;1;2
154587;811102061;1;1000389391;LOW VOLTAGE HEATS SHRINK KIT 5X1,5-6Q;3B;3B;82;17:24:40;200073572;21;18;0;4;1;5
154587;811106025;14;1000633282;LOW VOLTAGE JOINT KIT AL/CU 4X25-50;3B;3B;82;17:24:40;200073572;28;18;0;4;1;1
154587;811106025;16;1000633282;LOW VOLTAGE JOINT KIT AL/CU 4X25-50;3B;3B;82;17:24:40;200073572;28;18;0;4;1;1
154587;821100008;2;1000389609;CONNECTOR 2,5MM 2,5/4Q CLEAR;3B;3B;82;17:24:40;200073572;25;18;0;4;1;200
154587;821100053;3;1000389614;CONNECTOR 10,0MM CLEAR DOUBLE;3B;3B;82;17:24:40;200073572;25;18;0;4;1;100
154589;5286217939;1;1000648496;CONNECTOR CAT6A STP WO/DUSTCOVER;5M;5M;38;14:52:04;200007595;28;16;1;0;1;10
154590;885100332;1;1000009349;PRESENCE DETECTOR 360, CEILING MOUNTED;8L;8L;91;15:03:19;200017193;21;12;1;0;1;1
154591;1017031061;7;1000394275;UK CLICLINE BLAENDDAEKSEL ENKEL LGRAA;8H;8H;39;17:22:24;200054833;27;20;0;3;1;10
154591;1017031087;6;1000394277;UK CLICLINE RAMME 1MOD 80MM LGRAA;8H;8H;39;17:22:24;200054833;29;20;0;3;1;10
154591;821100600;3;1000087762;EQUIPOTENTIAL BONDING RAIL;8H;8H;39;17:22:24;200054833;21;20;0;3;1;5
154591;821103160;5;1000389728;COPPER TUBE TERMINAL 25 M8;8H;8H;39;17:22:24;200054833;28;20;0;3;1;6
154591;821103173;4;1000389729;COPPER TUBE TERMINAL 25 M10;8H;8H;39;17:22:24;200054833;28;20;0;3;1;6
154591;839100003;10;1000390576;FIX ALL SEALANT WHITE 300ML;8H;8H;39;17:22:24;200054833;27;20;0;3;1;2
154591;839100003;12;1000390576;FIX ALL SEALANT WHITE 300ML;8H;8H;39;17:22:24;200054833;27;20;0;3;1;2
154591;839100032;11;1000390579;FIX ALL SEALANT GREY 300ML;8H;8H;39;17:22:24;200054833;27;20;0;3;1;1
154591;839100388;9;1000390584;BYGGESILIKONE GREY;8H;8H;39;17:22:24;200054833;28;20;0;3;1;1
154591;839100427;8;1000637475;SANITARY SILICONE GREY 310ML;8H;8H;39;17:22:24;200054833;27;20;0;3;1;1
154592;7224215043;1;1000469542;THERMOSTAT DEVIREG 233;5P;5P;51;15:04:37;200061665;21;20;0;1;1;4
154593;203016642;6;1000373392;ADAPTER PIECE WITH SC  15 X 1/2 F/M;8T;8T;17;15:27:19;200056403;27;14;0;1;1;20
154593;274186019;1;1000386254;"BALLOFIX 1/2"" SLEEVE/NIPPLE W/HANDLE";8T;8T;17;15:27:19;200056403;28;14;0;1;1;12
154593;274186077;3;1000386260;BALLOFIX TEE W/VALVE+DOB. CLOSING;8T;8T;17;15:27:19;200056403;28;14;0;1;1;6
154593;274186394;2;1000386289;BALLOFIX FEMALE/MALE1/2IN- 3/8;8T;8T;17;15:27:19;200056403;28;14;0;1;1;12
154593;802074593;4;1000388503;"TRANSITIONPIECE 3/4"" MALE 1/2"" FEMALE";8T;8T;17;15:27:19;200056403;28;14;0;1;1;10
154593;802074687;5;1000388512;3/8?X1/2? FITTING CHROME;8T;8T;17;15:27:19;200056403;28;14;0;1;1;10
154594;2622700155;1;1000502960;SIEM RES CUR. BR A 40A 3+N 30MA 400V 4MW;5K;5K;35;15:47:25;200081313;25;12;0;1;1;2
154595;849100417;2;1000030350;RS 11/220-240 UNV1 RDIUM;7A;7A;13;15:14:27;200050513;25;16;2;0;1;1
154597;5478508029;1;1000298307;DAMPER ACTUATOR SF24A-SR 24V MODUL.;7M;7M;19;14:51:19;200019640;27;8;0;1;1;1
154599;1017034291;3;1000394340;UK MINITANGENT SMAL AFB.KORRESP;8J;8J;87;14:58:29;200063993;21;8;1;0;1;1
154599;1017034314;2;1000394342;UK MINITANGENT SMAL TRYKKONTAKT;8J;8J;87;14:58:29;200063993;29;8;1;0;1;1
154599;5485588812;1;1000742857;FLUSH-MOUNTED DIMMER;8J;8J;87;14:58:29;200063993;27;8;1;0;1;1
154600;1017037340;1;1000394506;FRAME 63 1M      500D6410WH;3A;3A;45;15:55:17;200071298;25;16;1;0;1;6
154602;811102058;2;1000389390;LOW VOLTAGE HEATS SHRINK KIT 5X1,5-4X4Q;6C;6C;82;15:13:38;200050060;21;10;0;1;1;10
154602;897103194;1;1000392511;FLATBIT EXTENSION 300MM 22818;6C;6C;82;15:13:38;200050060;27;10;0;1;1;4
154603;2239303000;2;1000408091;CABLE TIE T50I 300X4,6 (W) BK;0S;0S;80;15:09:34;200059489;28;18;0;1;1;400
154603;839101691;1;1000745239;CABLE TIE, BLACK, UV RESISTANT, 3,6X202M;0S;0S;80;15:09:34;200059489;21;18;0;1;1;100
154604;1020007516;1;1000395446;UK LOFTDAASE PL55/16 F/PLADELOF;8A;8A;26;15:27:59;200018136;25;18;1;0;1;3
154604;1020007875;2;1000596020;PL BOX 9-26 MM INSULATION RING;8A;8A;26;15:27:59;200018136;25;18;1;0;1;15
154605;9978864065;1;1000443241;EDM FAN TIMER AND BALL BEARING;3B;3B;8;15:07:16;200062836;21;18;0;1;1;1
154606;9278633352;3;1000440980;BIT HOLDER MSKSQ FOR R2;5M;5M;37;15:06:16;200009864;29;16;1;2;1;1
154608;813101439;1;1000389494;GROMMET M25 10-14 EPDM;9T;9T;Not assigned;15:13:05;200015923;28;23;0;1;1;100
154609;802002125;1;1000619397;THERMRAD MOUNTING HIGHT 600MM;5M;5M;40;14:52:42;200074802;28;16;0;2;1;4
154610;5485452045;1;1000460528;MULTIGUARD MICRO, GSM MODULE;8U;8U;8;14:56:55;200003697;28;16;1;0;1;1
154611;839106010;1;1000566848;PLUG 5,5X32 WALL PLUG RED, SOLAR;3S;3S;15;15:37:18;200025959;25;14;0;1;1;1.000
154612;5417575958;1;1000331866;EURO-BOX FOR CONCRETE MOLDING 1M;8R;8R;65;14:51:30;200054359;27;10;0;1;1;20
154613;7797080077;2;1000476781;ROAD AND LINE MARKING SPRAY RED;4E;4E;71;15:24:31;200040083;27;8;0;21;1;2
154613;837101062;11;1000736239;JOINT CONNECTOR USSN/USSO;4E;4E;71;15:24:31;200040083;27;8;0;21;1;100
154613;837101172;9;1000736252;SIDE HOLDER FOR MESHTRAY EZ;4E;4E;71;15:24:31;200040083;27;8;0;21;1;8
154613;8697504063;1;1000086820;HAMMERDRILL 4,0X50/110 SDS-PLUS;4E;4E;71;15:24:31;200040083;29;8;0;21;1;5
154615;822102733;3;1000389836;MCB 3P+N C13A  6KA;3V;3V;3;15:37:29;200022608;25;8;1;1;1;1
154617;1017025585;6;1000394152;UK CLICLINE MONT.BOX DOBB. HVID;5H;5H;29;17:35:00;200060416;21;8;1;2;1;1
154617;1017025718;23;1000394158;OPUS66 STIKK TRIP UDV M/J  HVID;5H;5H;29;17:35:00;200060416;25;8;1;2;1;1
154617;1017025718;8;1000394158;OPUS66 STIKK TRIP UDV M/J  HVID;5H;5H;29;16:03:25;200070760;25;8;1;2;1;2
154617;1017036338;2;1000394435;UK FUGA STIKK 2P M/J 1,5MOD HV;5H;5H;29;17:35:00;200060416;21;8;1;2;1;24
154617;1017037900;28;1000394551;FUGA BLIND COVER 1M WHITE;5H;5H;29;17:35:00;200060416;25;8;1;2;1;1
154617;1017041679;24;1000394712;SOCKETOUTLET 1M W/EARTH 2P WH;5H;5H;29;17:35:00;200060416;21;8;1;2;1;1
154617;1017050291;26;1000395182;UK OPUS74 STIKK 2P+J LGRAA;5H;5H;29;17:35:00;200060416;21;8;1;2;1;1
154617;1017054433;21;1000661185;1 WAY SW 16A, 250V, FUGA, WHITE;5H;5H;29;16:03:25;200070760;25;8;1;2;1;7
154617;1017054491;20;1000661191;2 WAY SW 16A, 250V, FUGA, WHITE;5H;5H;29;17:35:00;200060416;25;8;1;2;1;4
154617;1017054491;27;1000661191;2 WAY SW 16A, 250V, FUGA, WHITE;5H;5H;29;17:35:00;200060416;25;8;1;2;1;2
154617;1017054679;22;1000661200;2X1 WAY SW (P5) 16A, 250V, FUGA, WHITE;5H;5H;29;17:35:00;200060416;21;8;1;2;1;1
154617;1017056266;17;1000746009;FUGA TECHNICAL FIXING FRAME 1M;5H;5H;29;17:35:00;200060416;21;8;1;2;1;1
154617;1017056266;31;1000746009;FUGA TECHNICAL FIXING FRAME 1M;5H;5H;29;17:35:00;200060416;21;8;1;2;1;1
154617;1017056279;32;1000746010;FUGA TECHNICAL FIXING FRAME 1½M;5H;5H;29;17:35:00;200060416;21;8;1;2;1;11
154617;1017056295;33;1000746012;FUGA TECHNICAL FIXING FRAME 2½M;5H;5H;29;17:35:00;200060416;21;8;1;2;1;8
154617;1017056318;39;1000746014;FUGA TECHNICAL FIXING FRAME 3½M;5H;5H;29;15:14:11;200061527;27;8;1;2;1;3
